timestamp,guild_id,thread_id,user_id,feedback_score
2024-05-06T14:43:39.144180-06:00,7.47511E+17,1.23713E+18,1.14865E+18,NaN
2024-05-06T15:11:29.812979-06:00,7.47511E+17,1.23714E+18,1.82469E+17,NaN
2024-05-06T15:21:36.202963-06:00,7.47511E+17,1.23714E+18,1.14865E+18,NaN
2024-05-06T15:28:32.244782-06:00,7.47511E+17,1.23715E+18,8.98301E+17,5
2024-05-06T16:39:52.190287-06:00,7.47511E+17,1.23716E+18,1.06211E+18,NaN
2024-05-06T17:46:56.388493-06:00,7.47511E+17,1.23718E+18,1.06211E+18,NaN
2024-05-06T19:15:58.959929-06:00,7.47511E+17,1.2372E+18,7.50778E+17,NaN
2024-05-06T20:57:25.594438-06:00,7.47511E+17,1.23722E+18,1.03778E+18,NaN
2024-05-06T21:58:18.246364-06:00,7.47511E+17,1.23724E+18,7.50778E+17,4
2024-05-06T22:21:03.455477-06:00,7.47511E+17,1.23725E+18,7.50778E+17,3
2024-05-07T11:15:37.022670-06:00,7.47511E+17,1.23744E+18,1.14873E+18,NaN
2024-05-07T11:21:40.108678-06:00,7.47511E+17,1.23745E+18,4.39102E+17,5
2024-05-07T11:41:42.849674-06:00,7.47511E+17,1.23745E+18,1.14873E+18,NaN
2024-05-07T12:26:52.664306-06:00,7.47511E+17,1.23746E+18,8.98301E+17,NaN
2024-05-07T12:34:21.676736-06:00,7.47511E+17,1.23746E+18,1.82469E+17,NaN
2024-05-07T12:53:39.670741-06:00,7.47511E+17,1.23747E+18,1.01928E+18,NaN
2024-05-07T13:23:14.208412-06:00,7.47511E+17,1.23747E+18,1.06211E+18,NaN
2024-05-07T13:58:23.534185-06:00,7.47511E+17,1.23748E+18,1.82469E+17,NaN
2024-05-07T14:07:33.877826-06:00,7.47511E+17,1.23749E+18,4.39102E+17,5
2024-05-07T14:14:51.127070-06:00,7.47511E+17,1.23749E+18,1.01928E+18,NaN
2024-05-07T14:23:32.230324-06:00,7.47511E+17,1.23749E+18,1.82469E+17,NaN
2024-05-07T16:25:53.198029-06:00,7.47511E+17,1.23752E+18,4.39102E+17,5
2024-05-07T16:43:51.172269-06:00,7.47511E+17,1.23752E+18,1.14865E+18,NaN
2024-05-07T16:59:18.432264-06:00,7.47511E+17,1.23752E+18,9.34238E+17,NaN
2024-05-07T17:09:04.046422-06:00,7.47511E+17,1.23753E+18,1.14865E+18,NaN
2024-05-07T17:10:12.415659-06:00,7.47511E+17,1.23753E+18,1.01928E+18,NaN
2024-05-07T17:14:07.201472-06:00,7.47511E+17,1.23753E+18,1.14866E+18,NaN
2024-05-07T17:43:09.690208-06:00,7.47511E+17,1.23754E+18,1.01928E+18,NaN
2024-05-07T17:46:55.321465-06:00,7.47511E+17,1.23754E+18,1.14866E+18,NaN
2024-05-07T18:09:03.501420-06:00,7.47511E+17,1.23754E+18,1.14866E+18,NaN
2024-05-07T19:26:04.537883-06:00,7.47511E+17,1.23756E+18,5.93865E+17,NaN
2024-05-07T19:39:02.124706-06:00,7.47511E+17,1.23757E+18,5.93865E+17,NaN
2024-05-07T19:43:10.815983-06:00,7.47511E+17,1.23757E+18,5.93865E+17,5
2024-05-07T20:32:51.062856-06:00,7.47511E+17,1.23758E+18,1.03778E+18,NaN
2024-05-07T20:38:16.170671-06:00,1.2353E+18,1.23758E+18,1.14939E+18,NaN
2024-05-07T21:04:45.613673-06:00,7.47511E+17,1.23759E+18,1.82469E+17,NaN
2024-05-07T21:38:12.327593-06:00,7.47511E+17,1.2376E+18,1.82469E+17,NaN
2024-05-07T22:48:01.469242-06:00,7.47511E+17,1.23761E+18,1.03778E+18,NaN
2024-05-07T23:38:36.183385-06:00,7.47511E+17,1.23763E+18,1.06211E+18,NaN
2024-05-07T23:49:22.108510-06:00,7.47511E+17,1.23763E+18,1.03778E+18,NaN
2024-05-08T00:35:35.584645-06:00,7.47511E+17,1.23764E+18,1.03778E+18,NaN
2024-05-08T11:38:11.190914-06:00,7.47511E+17,1.23781E+18,8.98301E+17,NaN
2024-05-08T12:06:18.041723-06:00,7.47511E+17,1.23781E+18,8.98301E+17,NaN
2024-05-08T12:41:12.497458-06:00,7.47511E+17,1.23783E+18,1.19367E+18,NaN
2024-05-08T16:07:06.844645-06:00,7.47511E+17,1.23788E+18,1.10164E+18,NaN
2024-05-08T16:29:14.383570-06:00,7.47511E+17,1.23789E+18,1.06211E+18,4
2024-05-08T16:44:42.056824-06:00,7.47511E+17,1.23788E+18,1.14865E+18,NaN
2024-05-08T17:03:32.945369-06:00,7.47511E+17,1.23789E+18,1.14865E+18,NaN
2024-05-08T17:11:17.345389-06:00,7.47511E+17,1.23789E+18,1.01928E+18,NaN
2024-05-08T17:19:23.831239-06:00,7.47511E+17,1.2379E+18,1.14873E+18,5
2024-05-08T18:01:47.246492-06:00,7.47511E+17,1.2379E+18,1.14866E+18,NaN
2024-05-08T18:08:12.488016-06:00,7.47511E+17,1.23791E+18,4.39102E+17,NaN
2024-05-08T18:22:50.848179-06:00,7.47511E+17,1.23791E+18,3.04809E+17,NaN
2024-05-08T18:38:06.592235-06:00,7.47511E+17,1.23791E+18,5.93865E+17,5
2024-05-08T19:25:23.109758-06:00,7.47511E+17,1.23793E+18,5.93865E+17,NaN
2024-05-08T20:09:42.129045-06:00,1.05849E+18,1.23795E+18,9.11012E+17,5
